x,y,z
-8.89013105072839,-7.478115744574076,29.214601144900808
-8.746851557095177,-7.30216406772198,29.088543698796364
-8.60119449849747,-7.141498067239251,28.940813577780407
-8.454906528209662,-6.997326215982127,28.773704715459388
-8.309666934915233,-6.870540589768481,28.58959196726046
-8.16706500539369,-6.761741171990036,28.390883201837624
-8.028582186374885,-6.6712657644983935,28.179979133235214
-7.895579004782864,-6.599223214464047,27.95924112047268
-7.769286500572071,-6.545527900127527,27.73096669673158
-7.65080176798542,-6.509933729518414,27.49737224249302
-7.541087090134181,-6.492066253959055,27.260581983765682
-7.4409720853987835,-6.491451848489239,27.022622365933945
-7.351158256814122,-6.507543239016844,26.78542080774782
-7.272225340432712,-6.539740944573186,26.55080785814575
-7.204638878262345,-6.587410443910507,26.320521840819413
-7.148758488597378,-6.649895066540475,26.096215159707167
-7.104846364987455,-6.7265247515788795,25.879461538118044
-7.07307559932921,-6.816620918949313,25.6717635636575
-7.053537990397326,-6.919497763902739,25.47456000271399
-7.046251063480052,-7.034460325461035,25.289232427210727
-7.051164087651822,-7.16079970030925,25.117110760440223
-7.068162933541454,-7.297785783356314,24.959477397939168
-7.097073665959428,-7.444657921371645,24.81756959496659
-7.137664812773559,-7.6006138725431684,24.692579836854552
-7.1896482947751705,-7.764797477212814,24.585653925862918
-7.2526790420829865,-7.9362854670617535,24.497886532470893
-7.326353362196911,-8.114073874117803,24.430313975169508
-7.410206164497339,-8.297064548355362,24.383904016191945
-7.503707187064988,-8.48405235313387,24.359542497072837
-7.606256415229424,-8.673713679385942,24.35801669358528
-7.717178927928888,-8.86459699847964,24.37999535062703
-7.835719457931543,-9.055116253940128,24.42600546982009
-7.961037004666724,-9.243547965093649,24.496406070814388
-8.09219989238452,-9.428032969877297,24.591359334660556
-8.228181719074014,-9.606583755614707,24.710799764474874
-8.367858689291733,-9.77709829938008,24.85440226130573
-8.51000886178581,-9.937381246290265,25.021550302687135
-8.653313864349846,-10.085173077594936,25.211305712412987
-8.796363626540437,-10.2181876462284,25.422381799852
-8.937664648077124,-10.334158076441554,25.653121895459517
-9.075652249467673,-10.430890536001487,25.90148547932992
-9.208707135435414,-10.506324806349644,26.165044150851543
-9.335176437279722,-10.558599925551123,26.44098957890297
-9.453399187376979,-10.58612250544701,26.726155268390126
-9.561735922716231,-10.587634689345952,27.01705345781862
-9.658601825832624,-10.562278194171444,27.309927721761035
-9.742502508411004,-10.509650551644496,27.60082091598733
-9.812071248856013,-10.429849603042912,27.88565702687456
-9.866106238401803,-10.3235025706684,28.160334356154063
-9.903606200786054,-10.19177665568831,28.420826397409446
-9.923802656214505,-10.036369084832303,28.663285865325093
-9.926187123374708,-9.859475788891777,28.884146742228754
-9.910531705700441,-9.663739339912244,29.08021900598446
-9.876901788926652,-9.452178261549616,29.24877095494785
-9.825659970655616,-9.228101200482095,29.38759475167768
-9.757460819785365,-8.99501055308032,29.49505191081163
-9.673236583950201,-8.75650085633348,29.570096848002773
-9.574174480263224,-8.516157499203471,29.612278137935313
-9.461686672211293,-8.277461073967288,29.621718636095178
-9.33737441303852,-8.043702011595563,29.599076945920288
-9.202988093815982,-7.817909127329827,29.545493736220717
-9.060385057209379,-7.602794472972388,29.462527056346815
-8.911487025326833,-7.400715593982352,29.35208103498766
-8.758238855251875,-7.213655056339958,29.216332209701342
-8.602570102817122,-7.0432160483951565,29.057657285116566
-8.446360574152852,-6.890632048360297,28.878565449518828
-8.291410707891064,-6.756788011285859,28.68163759171333
-8.13941728909451,-6.642250267011018,28.46947394587796
-7.991954674687143,-6.547302301547512,28.24465092819754
-7.850461428523467,-6.471983769598962,28.00968726977199
-7.716232034271993,-6.416130398534588,27.767019026593132
-7.5904131813028615,-6.37941283780809,27.518982669192003
-7.474004002396054,-6.36137293287716,27.267805215162333
-7.367859577701526,-6.361456319636488,27.015600249154854
-7.272696999591805,-6.37904061613007,26.764368652941037
-7.189103309050053,-6.413458815691064,26.516002916748615
-7.117544656944015,-6.464017751878596,26.27229399758947
-7.058376104399975,-6.5300117101531745,26.034939809383353
-7.01185154803803,-6.610731408820651,25.805554556298166
-6.9781333319487215,-6.7054686702544855,25.58567824237352
-6.957301184318113,-6.813517162282169,25.376785798874867
-6.9493601892776615,-6.934169618850837,25.18029536125501
-6.954247571858696,-7.066711958282523,24.997575298298266
-6.971838134935568,-7.210414715378253,24.829949647434553
-7.001948241688774,-7.3645221980464655,24.678701644424525
-7.044338286034205,-7.528239776561136,24.545075055922712
-7.098713637775452,-7.700719719360844,24.430273034008934
-7.164724090414691,-7.881046007663728,24.33545421754144
-7.241961879273522,-8.068218595068572,24.26172581165882
-7.329958377559637,-8.26113762941312,24.21013339006334
-7.4281796199246815,-8.458588222661392,24.18164719153596
-7.536020848330096,-8.659226438931718,24.17714472961575
-7.652800324726666,-8.861567267278417,24.197389609953163
-7.777752709649323,-9.06397544828828,24.243006560854557
-7.910022365046604,-9.264660122779016,24.314452835615082
-8.048657002218654,-9.46167435443969,24.411986345446838
-8.19260215911482,-9.65292063029215,24.53563113143466
-8.34069705149781,-9.836163444420972,24.685141081030714
-8.491672394109088,-10.009050000287308,24.859963131256944
-8.64415082389327,-10.169139903202431,25.05920156156716
-8.796650569098281,-10.313944437099307,25.281585339822065
-8.947592986273579,-10.440975613759328,25.525440811034617
-9.095314522299498,-10.54780464274393,25.78867226737937
-9.238083542040382,-10.632128805144793,26.068753059593597
-9.37412228792062,-10.691844950992634,26.362729852170368
-9.501634003729023,-10.725127027249162,26.66724233989838
-9.618834965200788,-10.730504251165126,26.978560196688
-9.72399082568929,-10.706935861586524,27.29263820742871
-9.815456325959437,-10.65387790876252,27.605189460054792
-9.891717060177278,-10.571337380336939,27.91177520672248
-9.951431669248674,-10.459909189281472,28.207908638542076
-9.9934725847522,-10.320792215814166,28.489168490404296
-10.016963307646089,-10.15578169719549,28.75131725454751
-10.021310205119082,-9.96723673460842,28.990417987263697
-10.006226964111715,-9.758023413304345,29.202943371610687
-9.971750152877707,-9.531435840307193,29.38587093033923
-9.918244795932615,-9.291099095710974,29.53675908008171
-9.846399428489393,-9.040859473769991,29.65380001728992
-9.757210715281625,-8.784668296907123,29.735847095514508
-9.651958338447372,-8.526465918038081,29.782416208170428
-9.532171422057953,-8.270072259319496,29.793662524050934
-9.399588216141852,-8.019089422487463,29.770335537546806
-9.256111073504771,-7.77682066825368,29.713716634361372
-9.103758898913709,-7.546208564763592,29.62554413945556
-8.944619231924493,-7.329793528507051,29.507931078937002
-8.780801958671045,-7.129692493620274,29.36328068835253
-8.61439636437516,-6.947596181180489,29.19420412350332
-8.447432875051161,-6.784782485479531,29.003443993728094
-8.281850433908671,-6.642142885479199,28.793806367505017
-8.119470052560551,-6.5202185175697185,28.568102912291128
-7.961974700186078,-6.41924256689829,28.329103918054443
-7.810895367705648,-6.339185884415918,28.07950218095532
-7.667602882242442,-6.279803142843733,27.821887124115346
-7.533304854828391,-6.240677336947954,27.55872811409637
-7.409047019781465,-6.221260951618773,27.292365682254395
-7.295718160796694,-6.220912618770037,27.02500925416775
-7.194057806840265,-6.23892852922804,26.758739996059155
-7.104665909313324,-6.274568240406282,26.495517471606462
-7.0280137695122695,-6.327074817831138,26.23718893545572
-6.964455561910979,-6.39568947015174,25.98550024563052
-6.914239885468169,-6.479660990517958,25.74210753614219
-6.877520865017992,-6.5782504128394645,25.50858893945692
-6.854368412630723,-6.690731341574146,25.28645577721995
-6.844777341113011,-6.8163864305568636,25.077162742176455
-6.848675096511955,-6.954500481434721,24.882116673260647
-6.865927942785735,-7.104350615769343,24.702683580460246
-6.896345489881855,-7.265193955643789,24.540193609113462
-6.939683507251244,-7.436253233100622,24.395943648743224
-6.995645009800395,-7.616700745022698,24.271197294201908
-7.063879644294675,-7.805641081969787,24.167181862280426
-7.143981443344487,-8.002093090591542,24.08508216114106
-7.235485053484174,-8.204971581853105,24.026030709727316
-7.337860585589683,-8.413069372276409,23.991094117148034
-7.450507281873342,-8.625040341794097,23.981255366092714
-7.572746245474375,-8.839384306507274,23.99739180837134
-7.703812537196876,-9.054434631759031,24.04024878374218
-7.842847009396396,-9.268349641265267,24.110408924079092
-7.988888318472086,-9.479108998465323,24.208257411231745
-8.140865632609243,-9.684516329375981,24.33394372374028
-8.297592626410703,-9.882209400388508,24.487340735744375
-8.45776342304349,-10.069679134313294,24.668002415538783
-8.619951199694727,-10.244298616047672,24.875121797293914
-8.78261020374639,-10.40336297843583,25.107491342864744
-8.94408192387596,-10.544140646389499,25.363468234638315
-9.102606110243698,-10.663935839651067,25.64094749600548
-9.256337229486196,-10.76016149344733,25.937346063755893
-9.40336676402658,-10.83042087469833,26.24960097086887
-9.541751516130205,-10.872595198617145,26.574184574582805
-9.669547756615753,-10.884933564219253,26.907139230865223
-9.784850676255216,-10.866140631812415,27.24413294436044
-9.88583817485251,-10.815456784263947,27.580536321452733
-9.970817589377639,-10.732725175017162,27.911519679398477
-10.03827355799437,-10.618440183138224,28.23216752455843
-10.086914886730066,-10.47377244552469,28.53760596343146
-10.115718075794927,-10.300566836240678,28.823137140628596
-10.123965112992996,-10.101311455772418,29.084373706061438
-10.11127327904435,-9.879077743228324,29.317365774503674
-10.07761504159298,-9.637434028473058,29.51871297350514
-10.023326625979522,-9.380336952689031,29.685655016640116
-9.949104503135327,-9.112006953190619,29.81613572744239
-9.855989770341884,-8.836795215718467,29.908837420778408
-9.74534114899858,-8.559050002120184,29.96318479681685
-9.618798012252318,-8.28299001758723,29.97931975668496
-9.478235419279734,-8.012591546649466,29.95805055429434
-9.325713523548307,-7.751494607437784,29.900780249197176
-9.163423913176473,-7.502931556045686,29.809420390856086
-8.993635430431745,-7.269679646705094,29.686296204853438
-8.818641824507274,-7.054037234103768,29.534049310559585
-8.640713254096411,-6.8578217626865605,29.35554328797658
-8.462053221103671,-6.682386533968366,29.153776378510496
-8.28476203399873,-6.5286525209708035,28.93180441079784
-8.110807415097746,-6.3971511947634765,28.69267583539736
-7.942002418417609,-6.28807438396233,28.439379647799637
-7.779990440839661,-6.2013275202019456,28.174806055985087
-7.626236804896695,-6.136583138391122,27.901719046079307
-7.482026171923475,-6.093332111981567,27.622739523509118
-7.348464906552372,-6.07093073626358,27.340337438559764
-7.2264874485982595,-6.068642370847944,27.056831209955824
-7.1168657437381375,-6.0856728790249015,26.774392796606374
-7.020220826111423,-6.121199536812014,26.495056894219204
-6.9370357203262305,-6.174393422292424,26.220732912561424
-6.867668924972654,-6.244435540469881,25.953218589901258
-6.812367844217829,-6.3305271009827875,25.694214300365154
-6.771281640237934,-6.431894459754791,25.4453372916395
-6.744473081209219,-6.547789276336356,25.208135245023126
-6.731929053451288,-6.67748444127747,24.98409867275025
-6.733569489957764,-6.820266306056443,24.77467175799109
-6.749254540256856,-6.975423713848969,24.581261302882655
-6.778789868727918,-7.142234292911079,24.405243482976644
-6.821930021407933,-7.3199484440011435,24.247968117359445
-6.87837984680302,-7.507771435972437,24.110760157877376
-6.947793996530849,-7.704844024968879,23.994918084428022
-7.02977456926429,-7.9102220368640825,23.90170887275699
-7.123866999039705,-8.122855402790668,23.832359183896955
-7.229554329131495,-8.341567215550013,23.788042418390035
-7.346250057817603,-8.565033480442494,23.769861292781304
-7.473289794587987,-8.791764365526424,23.778825640571082
-7.6099220262751235,-9.020087908592192,23.815825225686417
-7.7552983630293655,-9.248137302709003,23.88159749474792
-7.908463713751216,-9.473843046108167,23.97669039562996
-8.068346927809745,-9.6949313872829,24.101420662845626
-8.23375253107493,-9.90893059879897,24.255828320173443
-8.40335427373209,-10.113186644308582,24.439628576505704
-8.575691286823549,-10.30488972924362,24.652162781879323
-8.749167703219404,-10.481113011370137,24.892350644721265
-8.922056623674106,-10.638864359698697,25.158646451520774
-9.092509285040297,-10.775151463930312,25.44900252335392
-9.258570200424142,-10.88705980156936,25.760843521405267
-9.418198876355554,-10.971841979151725,26.091055395590466
-9.569298460095752,-11.027015821647932,26.435992672184657
-9.709751327989206,-11.050467370065268,26.791507321267726
-9.837461199997492,-11.04055377846932,27.15300157911602
-9.950400875114033,-10.996200125624126,27.515505810895192
-10.046664159551307,-10.91698353692384,27.87378082757074
-10.124520049451183,-10.803197906290132,28.22244212638675
-10.182466787013515,-10.655893036673092,28.556101481372647
-10.219283091780696,-10.47688323731538,28.869519396941804
-10.234073731552261,-10.268722290967439,29.1577604069736
-10.226306680867,-10.034644097056148,29.416342293176022
-10.19583943802889,-9.778470973674668,29.641370191123073
-10.142932624964873,-9.504494259920577,29.82964733312049
-10.068249738342061,-9.21733417506002,29.9787558035659
-9.972842788941989,-8.921787568188746,30.08710298825431
-9.858124474193241,-8.622673021129941,30.15393211420577
-9.725828384196262,-8.324682659084326,30.17929807189358
-9.577959459458462,-8.032249023904233,30.164012255064208
-9.41673743274447,-7.749433641959696,30.10956216495816
-9.244536259296206,-7.479841727378533,30.01801282079926
-9.063822561553536,-7.226565094938304,29.891897527876633
-8.877095907928963,-6.992153095584321,29.73410532243269
-8.686833354577587,-6.778609458212346,29.547771573164948
-8.495440162830265,-6.587411471803949,29.336176961843975
-8.305208025733714,-6.419547034078281,29.102658596695893
-8.118281553495947,-6.275564711157113,28.850535521936
-7.936633227699017,-6.155632024054467,28.583049526067757
-7.762046572219766,-6.059597594611576,28.30332102076811
-7.596106924604914,-5.9870534268192745,28.01431891098794
-7.440198931612414,-5.937394356930145,27.718842811355856
-7.295509732546416,-5.909872483471002,27.41951565807713
-7.163036722225561,-5.903645116502199,27.118784673738585
-7.04359878599469,-5.917815419334624,26.81892871096804
-6.937849954601115,-5.951465432557929,26.522070176371074
-6.846294519970617,-6.003681564267883,26.23018997133316
-6.769302768747049,-6.073572908785265,25.94514414302182
-6.7071266163172965,-6.160282933554854,25.66868118912641
-6.659914550211853,-6.262995168702096,25.402459184785542
-6.627725411319083,-6.380933565252246,25.148062088965965
-6.610540649842339,-6.513358174716615,24.907014735648982
-6.608274788027715,-6.659556761111189,24.680796122383573
-6.620783902740477,-6.818832900615309,24.470850677879103
-6.647872008599411,-6.990491065748592,24.27859722595002
-6.6892952781628745,-7.173819139746124,24.10543537092548
-6.744764081835294,-7.368068770539664,23.952749015791802
-6.81394286941117,-7.572433958724157,23.82190669541216
-6.896447950456807,-7.786028285200126,23.714258370142968
-6.99184326515453,-8.007861225827556,23.63112828761273
-7.099634273934843,-8.236814075240398,23.573803490788386
-7.219260136241235,-8.471616111360271,23.543517538318255
-7.350084398913602,-8.71082177559241,23.541429019463806
-7.491384475313037,-8.95278981799624,23.568594503071143
-7.642340269130698,-9.19566555507801,23.625935671497388
-7.8020223824968955,-9.43736759868875,23.714200570191835
-7.969380445774905,-9.675580620369963,23.833919164978667
-8.14323221362232,-9.907755892053189,23.98535375255949
-8.322254183451452,-10.131121459627195,24.16844522053838
-8.504974600354583,-10.34270382195319,24.382756697759586
-8.689769805699903,-10.539362860728604,24.62741675759574
-8.874864950510792,-10.71784145103149,24.901065002984964
-9.058340112129203,-10.874830637784793,25.20180351952469
-9.238142804457945,-11.007050461917311,25.527158257573795
-9.412107739260305,-11.111345456790417,25.874054802525798
-9.577984462320465,-11.184792539488898,26.23881310776872
-9.733473143726238,-11.224817565216217,26.617165490121774
-9.876268346267237,-11.229315317380644,27.004301432424253
-10.004110043987007,-11.196766338661734,27.394941450979523
-10.114840544965503,-11.126342971102194,27.78344047701293
-10.206465336484692,-11.01799647752016,28.163918962033556
-10.277215280042308,-10.872517348628369,28.53041742692139
-10.32560711084129,-10.69156198074491,28.877067695094127
-10.350498914277185,-10.477640854242583,29.198271896945208
-10.351137222162606,-10.234066039090067,29.488878830109723
-10.32719263221235,-9.964859053170581,29.74434668290533
-10.278781410570934,-9.674623443936408,29.960881643883084
-10.206471355123949,-9.368389538518512,30.13554354448151
-10.111271205769988,-9.051441207684965,30.266312261162053
-9.994603986393283,-8.729135896623717,30.352111833335822
-9.858265736763911,-8.406729417207343,30.392792727376055
-9.7043720284177,-8.089216074882838,30.38907595880924
-9.535295363840229,-7.781192791642946,30.342465485488294
-9.3535969729438,-7.486753288511379,30.2551371266769
-9.161956624377634,-7.20941547897424,30.129813117637088
-8.963103880123914,-6.952082370717217,29.9696313007753
-8.759753790567723,-6.717034288557898,29.778017034965767
-8.554549425001643,-6.505948328827637,29.558564409820782
-8.350012938562768,-6.319939733251963,29.31493154839678
-8.148506166470398,-6.159619322125716,29.050752921957006
-7.952201073264589,-6.0251611651830315,28.769569887172263
-7.7630598141728875,-5.916375158006458,28.474779226933208
-7.582823714489469,-5.8327799582844335,28.16959840032436
-7.413010150284888,-5.77367267321013,27.857045496118708
-7.254916115220332,-5.7381926542162685,27.5399315048876
-7.109627169267486,-5.725377657348379,27.22086241861199
-6.978030465665113,-5.734211409031309,26.902248763589927
-6.860830620366082,-5.7636622489802045,26.586320403215502
-6.758567302092437,-5.812712998542295,26.275144750964714
-6.671633561899388,-5.880382533704812,25.97064686203983
-6.600294073206132,-5.9657397467860855,25.67463018922465
-6.544702604612871,-6.067910683295372,25.388797071501752
-6.504918190049718,-6.186079665212463,25.114768260033756
-6.4809195885714805,-6.319485182029229,24.854100970182554
-6.472617736681958,-6.467411266518554,24.60830508077232
-6.479865988728979,-6.629174990305067,24.378857186711684
-6.502468016461633,-6.804110628706113,24.167212254248327
-6.540183299175824,-6.99155096603824,23.97481263631815
-6.592730183630738,-7.190806150467374,23.8030941857616
-6.659786531224677,-7.401140468645904,23.653489163771447
-6.740988002207839,-7.6217474006943595,23.527425587088576
-6.83592405659192,-7.851723340443396,23.426322597830953
-6.944131782577878,-8.090040428260465,23.35158138285004
-7.065087699432632,-8.335519047208612,23.304571124807673
-7.1981977263425865,-8.586800679209905,23.286609446058062
-7.342785565109752,-8.842322005585888,23.298936822178764
-7.498079815373579,-9.100291361825796,23.34268450993595
-7.663200228240565,-9.358668911079153,23.418835671622386
-7.837143608418106,-9.615152169901833,23.528179601907954
-8.018769994999559,-9.867168780660984,23.671259291551177
-8.206789883301585,-10.111878646082191,23.848313007974838
-8.399753387845095,-10.34618768131378,24.059211142025326
-8.59604237916424,-10.56677544708425,24.303390257500205
-8.793866739895979,-10.77013874701765,24.579787062213665
-8.99126595959751,-10.952652844671164,24.886775850771926
-9.186117300415948,-11.110651230274632,25.222113777308405
-9.376151692481812,-11.240523811226234,25.5828990004679
-9.558978334670751,-11.338832014831999,25.965547177490823
-9.732118663505291,-11.402437624927988,26.365791829282376
-9.89304989994713,-11.42864033404896,26.7787136171905
-10.03925779458341,-11.415317152992207,27.19880245717822
-10.168297489394137,-11.361055212286889,27.620054600121012
-10.277860644390653,-11.26526838529614,28.036104370096435
-10.365846207741773,-11.128287830703144,28.440387330196362
-10.430431524339426,-10.951417212594714,28.82632850989063
-10.47013997464787,-10.736945122545476,29.187546350461695
-10.483901102879011,-10.488110059138942,29.518060628930726
-10.471099299943193,-10.209016995972188,29.812491211860227
-10.43160758483813,-9.904508699414324,30.066234375190813
-10.365803863283015,-9.579999032103794,30.275604739169275
-10.274568168606644,-9.241278950647105,30.437933524867503
-10.159260696329273,-8.894308293588836,30.55161753741338
-10.021681790042184,-8.5450074337688,30.616117544198094
-9.864016273702678,-8.199062333831545,30.631908980053144
-9.68876552174293,-7.861754627568518,30.60039162949167
-9.498671317101152,-7.537825387314644,30.52376767807417
-9.296635821250401,-7.231377690437635,30.404899043676178
